BondID,PermID,ISIN,IssuePrice,IssueDate,AssetStatusDescription,CouponFrequency,CouponRate,DenominationMinimum,FaceIssuedTotal,FaceIssuedUSD,FaceOutstanding,FaceOutstandingDate,FaceOutstandingUSD,MoodysRatingDate,IssuerOAPermID,RIC,Maturity
232792000000.0,4296543409,US25159MBG15,99.745,28/04/2022,Issued,2.0,3.25,200000.0,1000000000.0,1000000000,1000000000.0,28/04/2022,1000000000,22/04/2022,4296543409,25159MBG1=,28/04/2027
232792000000.0,4296543409,XS2470975033,99.745,28/04/2022,Issued,2.0,3.25,200000.0,1000000000.0,1000000000,1000000000.0,28/04/2022,1000000000,22/04/2022,4296543409,JP247097503=,28/04/2027
46644300477.0,8589934183,US91159HHR49,99.94,27/04/2017,Issued,2.0,3.15,1000.0,1300000000.0,1300000000,1300000000.0,27/04/2017,1300000000,21/04/2023,8589934183,91159HHR4=,27/04/2027
232806000000.0,8589934570,XS2616282369,100.0,27/04/2023,Issued,2.0,5.11,200000.0,50000000.0,50000000,50000000.0,27/04/2023,50000000,25/04/2023,8589934570,XS261628236=,27/04/2027
232779000000.0,4296424232,US500630DN56,99.474,25/10/2021,Issued,2.0,1.375,200000.0,500000000.0,500000000,500000000.0,25/10/2021,500000000,19/10/2021,4296424232,500630DN5=,25/04/2027
46644049554.0,4295875726,XS1596778008,99.085,12/04/2017,Issued,2.0,4.625,200000.0,750000000.0,750000000,750000000.0,12/04/2017,750000000,09/08/2022,4295875726,IT159677800=,12/04/2027
46644066902.0,4296721032,US05969LAB71,98.591,11/04/2017,Issued,2.0,4.375,150000.0,750000000.0,750000000,750000000.0,11/04/2017,750000000,11/04/2017,4296721032,05969LAB7=,11/04/2027
46644066866.0,4296721032,USP13296AM37,98.591,11/04/2017,Issued,2.0,4.375,150000.0,750000000.0,750000000,750000000.0,11/04/2017,750000000,11/04/2017,4296721032,MX159908224=,11/04/2027
232791000000.0,4295860600,US13607HR618,99.873,07/04/2022,Issued,2.0,3.45,2000.0,1000000000.0,1000000000,1000000000.0,07/04/2022,1000000000,01/04/2022,4295860600,13607HR61=,07/04/2027
192880000000.0,4295904371,US49326EEK55,99.879,06/02/2020,Issued,2.0,2.25,1000.0,800000000.0,800000000,800000000.0,06/02/2020,800000000,21/04/2023,4295904371,49326EEK5=,06/04/2027
232791000000.0,4295882085,US48723RAC97,99.73,30/03/2022,Issued,2.0,3.25,200000.0,600000000.0,600000000,600000000.0,30/03/2022,600000000,24/03/2022,4295882085,48723RAC9=,30/03/2027
232791000000.0,4295882085,US48723TAC53,99.73,30/03/2022,Issued,2.0,3.25,200000.0,600000000.0,600000000,600000000.0,30/03/2022,600000000,24/03/2022,4295882085,KR246197270=,30/03/2027
46643825742.0,4295884647,US456837AH61,99.869,29/03/2017,Issued,2.0,3.95,200000.0,1500000000.0,1500000000,1500000000.0,29/03/2017,1500000000,02/10/2020,4295884647,456837AH6=,29/03/2027
232771000000.0,8589934289,XS2317121510,100.0,18/03/2021,Issued,2.0,1.0,200000.0,500000000.0,500000000,500000000.0,18/03/2021,500000000,18/03/2021,8589934289,SE231712151=,18/03/2027
232803000000.0,5000039357,XS2558303843,100.0,17/03/2023,Issued,1.0,3.9,10000.0,50000000.0,50000000,50000000.0,17/03/2023,50000000,13/07/2023,5000039357,FR255830384=,17/03/2027
232764000000.0,5000021791,US48128GW483,100.0,17/09/2020,Issued,2.0,1.0,1000.0,49000000.0,49000000,49000000.0,17/09/2020,49000000,01/05/2023,5000021791,48128GW48=,17/03/2027
232788000000.0,8589934159,US298785JQ02,99.539,12/01/2022,Issued,2.0,1.375,1000.0,5000000000.0,5000000000,5000000000.0,12/01/2022,5000000000,30/06/2023,8589934159,298785JQ0=,15/03/2027
232783000000.0,4295856152,US2027A0KK42,100.0,14/03/2022,Issued,2.0,2.552,2000.0,1000000000.0,1000000000,1000000000.0,14/03/2022,1000000000,29/03/2023,4295856152,2027A0KK4=,14/03/2027
232783000000.0,4295856152,US2027A1KK25,100.0,14/03/2022,Issued,2.0,2.552,2000.0,1000000000.0,1000000000,1000000000.0,14/03/2022,1000000000,29/03/2023,4295856152,AU245521332=,14/03/2027
232790000000.0,4295860592,US06418BAE83,100.0,11/03/2022,Issued,2.0,2.951,2000.0,700000000.0,700000000,700000000.0,11/03/2022,700000000,09/03/2022,4295860592,06418BAE8=,11/03/2027
232790000000.0,4295878061,US86563VBA61,99.907,10/03/2022,Issued,2.0,2.8,200000.0,500000000.0,500000000,500000000.0,10/03/2022,500000000,04/08/2022,4295878061,86563VBA6=,10/03/2027
232790000000.0,4295878061,USJ7771YLR64,99.907,10/03/2022,Issued,2.0,2.8,200000.0,500000000.0,500000000,500000000.0,10/03/2022,500000000,04/08/2022,4295878061,JP245521529=,10/03/2027
232790000000.0,4295862902,US89114TZT23,99.801,10/03/2022,Issued,2.0,2.8,2000.0,1100000000.0,1100000000,1100000000.0,10/03/2022,1100000000,08/03/2022,4295862902,89114TZT2=,10/03/2027
232790000000.0,4295860596,US06368FAJ84,99.791,08/03/2022,Issued,2.0,2.65,2000.0,1250000000.0,1250000000,1250000000.0,08/03/2022,1250000000,04/03/2022,4295860596,06368FAJ8=,08/03/2027
46643473849.0,4295856627,US961214DK65,99.915,06/03/2017,Issued,2.0,3.35,2000.0,1000000000.0,1000000000,1000000000.0,06/03/2017,1000000000,29/03/2023,4295856627,961214DK6=,08/03/2027
232789000000.0,4296514607,IT0005484289,100.0,28/02/2022,Issued,2.0,2.5,150000.0,920000.0,920000,920000.0,28/02/2022,920000,28/02/2022,4296514607,IT000548428=HT,28/02/2027
232789000000.0,5000004037,IT0005484271,100.0,28/02/2022,Issued,2.0,2.5,150000.0,1350000.0,1350000,1350000.0,28/02/2022,1350000,28/02/2022,5000004037,IT000548427=HT,28/02/2027
46643373311.0,4295878505,US60687YAK55,100.0,28/02/2017,Issued,2.0,3.663,200000.0,500000000.0,500000000,500000000.0,28/02/2017,500000000,12/10/2021,4295878505,60687YAK5=,28/02/2027
232780000000.0,4295863540,XS2413637674,100.0,24/11/2021,Issued,2.0,2.22,1000000.0,100000000.0,100000000,100000000.0,24/11/2021,100000000,20/09/2022,4295863540,CL241363767=,24/02/2027
232789000000.0,4296424232,US500630DR60,99.489,24/02/2022,Issued,2.0,2.25,200000.0,500000000.0,500000000,500000000.0,24/02/2022,500000000,17/02/2022,4296424232,500630DR6=,24/02/2027
46643267703.0,5000000933,US606822AN45,100.0,22/02/2017,Issued,2.0,3.677,2000.0,1000000000.0,1000000000,1000000000.0,22/02/2017,1000000000,17/09/2021,5000000933,606822AN4=,22/02/2027
232789000000.0,4295875735,XS2444704758,100.0,21/02/2022,Issued,1.0,2.8,2000.0,200000000.0,200000000,200000000.0,21/02/2022,200000000,09/08/2022,4295875735,IT244470475=,21/02/2027
232789000000.0,5000076303,US50050HAR75,99.453,15/02/2022,Issued,2.0,2.375,200000.0,300000000.0,300000000,300000000.0,15/02/2022,300000000,21/11/2022,5000076303,US50050HAR75=,15/02/2027
232789000000.0,5000076303,US50050GAR92,99.453,15/02/2022,Issued,2.0,2.375,200000.0,300000000.0,300000000,300000000.0,15/02/2022,300000000,21/11/2022,5000076303,50050GAR9=,15/02/2027
46642999295.0,8589934570,XS1559754822,100.0,10/02/2017,Issued,2.0,2.6975,1000000.0,120000000.0,120000000,120000000.0,10/02/2017,120000000,10/02/2017,8589934570,XS155975482=,10/02/2027
232770000000.0,8589934570,US459058JT15,100.0,10/02/2021,Issued,2.0,0.85,1000.0,200000000.0,200000000,200000000.0,10/02/2021,200000000,27/01/2022,8589934570,459058JT1=,10/02/2027
44658873295.0,4296424232,XS1183723011,100.0,06/02/2015,Issued,2.0,2.73,1000000.0,50000000.0,50000000,50000000.0,06/02/2015,50000000,04/10/2021,4296424232,KR118372301=,06/02/2027
46640272059.0,4295884742,XS1465258900,100.0,03/08/2016,Issued,2.0,2.021,200000.0,43000000.0,43000000,43000000.0,03/08/2016,43000000,11/05/2022,4295884742,NL146525890=,03/02/2027
232787000000.0,4295860592,US06417XAD30,99.956,10/01/2022,Issued,2.0,1.95,2000.0,750000000.0,750000000,750000000.0,10/01/2022,750000000,05/01/2022,4295860592,06417XAD3=,02/02/2027
46642926993.0,4295856627,XS1557072243,100.0,01/02/2017,Issued,2.0,3.21,500000.0,50000000.0,50000000,50000000.0,01/02/2017,50000000,01/02/2017,4295856627,AU155707224=,01/02/2027
232784000000.0,5000021791,US48128G5Y22,100.0,31/01/2022,Issued,2.0,2.1,1000.0,45572000.0,45572000,45572000.0,31/01/2022,45572000,01/05/2023,5000021791,48128G5Y2=,29/01/2027
232788000000.0,4297066605,XS2432299449,99.972,26/01/2022,Issued,2.0,2.49,200000.0,300000000.0,300000000,300000000.0,26/01/2022,300000000,20/01/2023,4297066605,IN243229944=,26/01/2027
232788000000.0,4296999124,XS2436446079,100.0,25/01/2022,Issued,2.0,1.95,200000.0,38000000.0,38000000,38000000.0,25/01/2022,38000000,20/01/2022,4296999124,KR243644607=,25/01/2027
232788000000.0,8589934213,US78016EYV37,99.934,21/01/2022,Issued,2.0,2.05,2000.0,500000000.0,500000000,500000000.0,21/01/2022,500000000,01/12/2022,8589934213,78016EYV3=,21/01/2027
232788000000.0,5000039820,US98105GAL68,99.547,20/01/2022,Issued,2.0,2.0,200000.0,500000000.0,500000000,500000000.0,20/01/2022,500000000,13/01/2022,5000039820,KR243028981=,20/01/2027
232788000000.0,5000039820,US98105EAL11,99.547,20/01/2022,Issued,2.0,2.0,200000.0,500000000.0,500000000,500000000.0,20/01/2022,500000000,13/01/2022,5000039820,98105EAL1=,20/01/2027
46642824329.0,4296424232,XS1550953936,100.0,17/01/2017,Issued,2.0,3.088,200000.0,50000000.0,50000000,50000000.0,17/01/2017,50000000,04/10/2021,4296424232,KR155095393=,17/01/2027
232788000000.0,4295878766,US86562MCM01,100.0,14/01/2022,Issued,2.0,2.174,200000.0,500000000.0,500000000,500000000.0,14/01/2022,500000000,06/01/2022,4295878766,86562MCM0=,14/01/2027
232788000000.0,8589934158,US4581X0EB05,99.751,13/01/2022,Issued,2.0,1.5,1000.0,3500000000.0,3500000000,3500000000.0,13/01/2022,3500000000,16/03/2023,8589934158,4581X0EB0=,13/01/2027
232788000000.0,4295862902,US89114TZN52,99.891,12/01/2022,Issued,2.0,1.95,2000.0,750000000.0,750000000,750000000.0,12/01/2022,750000000,01/03/2022,4295862902,89114TZN5=,12/01/2027
232785000000.0,4295857405,US6325C0EB33,100.0,12/01/2022,Issued,2.0,1.887,250000.0,1250000000.0,1250000000,1250000000.0,12/01/2022,1250000000,29/03/2023,4295857405,6325C0EB3=,12/01/2027
232785000000.0,4295857405,US6325C1D483,100.0,12/01/2022,Issued,2.0,1.887,250000.0,1250000000.0,1250000000,1250000000.0,12/01/2022,1250000000,29/03/2023,4295857405,AU243096073=,12/01/2027
46642667579.0,4295878766,US86562MAN02,100.0,12/01/2017,Issued,2.0,3.446,2000.0,1250000000.0,1250000000,1250000000.0,12/01/2017,1250000000,08/10/2021,4295878766,86562MAN0=,11/01/2027
46642647546.0,8589934254,US53944YAD58,99.308,11/01/2017,Issued,2.0,3.75,200000.0,1250000000.0,1250000000,1250000000.0,11/01/2017,1250000000,19/07/2022,8589934254,53944YAD5=,11/01/2027
46642647594.0,4295857405,US6325C0DJ77,99.9,10/01/2017,Issued,2.0,3.5,250000.0,750000000.0,750000000,750000000.0,10/01/2017,750000000,29/03/2023,4295857405,6325C0DJ7=,10/01/2027
46642647554.0,4295857405,US6325C1CL16,99.9,10/01/2017,Issued,2.0,3.5,250000.0,750000000.0,750000000,750000000.0,10/01/2017,750000000,29/03/2023,4295857405,AU154872485=,10/01/2027
232786000000.0,4295860592,XS2429114825,100.0,06/01/2022,Issued,2.0,1.85,1000000.0,60000000.0,60000000,60000000.0,06/01/2022,60000000,04/01/2022,4295860592,CA242911482=,06/01/2027
232778000000.0,4295860596,US06368GC545,100.0,22/12/2021,Issued,2.0,2.0,1000.0,43140000.0,43140000,43140000.0,22/12/2021,43140000,20/12/2021,4295860596,06368GC54=,22/12/2026
46641699086.0,8589934570,XS1516269633,100.0,19/12/2016,Issued,1.0,1.5,2000.0,500000000.0,500000000,500000000.0,19/12/2016,500000000,19/12/2016,8589934570,XS151626963=,21/12/2026
232774000000.0,4295882085,US409634AB87,99.762,16/06/2021,Issued,2.0,1.25,200000.0,600000000.0,600000000,600000000.0,16/06/2021,600000000,30/07/2021,4295882085,409634AB8=,16/12/2026
232774000000.0,4295882085,USY3004RAA15,99.762,16/06/2021,Issued,2.0,1.25,200000.0,600000000.0,600000000,600000000.0,16/06/2021,600000000,30/07/2021,4295882085,KR235509709=,16/12/2026
46642163113.0,5000084509,US05578DAX03,99.028,02/12/2016,Issued,2.0,3.375,250000.0,600000000.0,600000000,600000000.0,02/12/2016,600000000,29/06/2023,5000084509,05578DAX0=,02/12/2026
46641252603.0,8589934159,XS1507486584,100.0,21/11/2016,Issued,1.0,1.5,2000.0,298856000.0,298856000,290856000.0,25/09/2019,290856000,21/11/2016,8589934159,XS150748658=,21/11/2026
232780000000.0,8589934289,US87020PAP27,100.0,16/11/2021,Issued,2.0,1.538,200000.0,1000000000.0,1000000000,1000000000.0,16/11/2021,1000000000,07/07/2023,8589934289,87020PAP2=,16/11/2026
232779000000.0,5000038955,XS2401677948,100.0,10/11/2021,Issued,2.0,2.16,200000.0,125000000.0,125000000,125000000.0,10/11/2021,125000000,10/11/2021,5000038955,CA240167794=,10/11/2026
46641951927.0,4296395040,XS1511593623,100.0,09/11/2016,Issued,2.0,2.66,200000.0,100000000.0,100000000,100000000.0,09/11/2016,100000000,20/09/2022,4296395040,CL151159362=,09/11/2026
232778000000.0,8589934213,US78016EZZ32,99.888,07/10/2021,Issued,2.0,1.4,2000.0,900000000.0,900000000,900000000.0,07/10/2021,900000000,01/12/2022,8589934213,78016EZZ3=,02/11/2026
232777000000.0,8589934159,US298785JP29,99.397,01/09/2021,Issued,2.0,0.75,1000.0,3000000000.0,3000000000,3000000000.0,01/09/2021,3000000000,30/06/2023,8589934159,298785JP2=,26/10/2026
46641338232.0,8589934175,US949746SH57,99.769,25/10/2016,Issued,2.0,3.0,1000.0,3500000000.0,3500000000,3500000000.0,25/10/2016,3500000000,16/02/2022,8589934175,949746SH5=,23/10/2026
232779000000.0,4296543409,XS2398286984,99.826,20/10/2021,Issued,2.0,1.25,200000.0,900000000.0,900000000,900000000.0,20/10/2021,900000000,09/12/2021,4296543409,JP239828698=,20/10/2026
232779000000.0,4296543409,US25159MBD83,99.826,20/10/2021,Issued,2.0,1.25,200000.0,900000000.0,900000000,900000000.0,20/10/2021,900000000,09/12/2021,4296543409,25159MBD8=,20/10/2026
46641192853.0,4295878766,US86562MAK62,100.0,19/10/2016,Issued,2.0,3.01,2000.0,1500000000.0,1500000000,1500000000.0,19/10/2016,1500000000,08/10/2021,4295878766,86562MAK6=,19/10/2026
232777000000.0,4296537663,US45950KCX63,99.439,08/09/2021,Issued,2.0,0.75,1000.0,2000000000.0,2000000000,2000000000.0,08/09/2021,2000000000,18/11/2021,4296537663,45950KCX6=,08/10/2026
192880000000.0,5000001412,US80282KAZ93,,10/02/2020,Issued,2.0,3.244,2000.0,947773000.0,947773000,947773000.0,10/02/2020,947773000,25/06/2021,5000001412,80282KAZ9=,05/10/2026
192863000000.0,5000001412,US80282KAY29,,04/10/2019,Issued,2.0,3.244,2000.0,948853000.0,948853000,1080000.0,10/02/2020,1080000,25/06/2021,5000001412,80282KAY2=,05/10/2026
192863000000.0,5000001412,USU8029KAM46,,04/10/2019,Issued,2.0,3.244,2000.0,948853000.0,948853000,1080000.0,10/02/2020,1080000,25/06/2021,5000001412,ES206555548=,05/10/2026
192860000000.0,5000039357,XS2027857197,100.0,02/10/2019,Issued,4.0,2.65,1000000.0,55000000.0,55000000,55000000.0,02/10/2019,55000000,01/07/2021,5000039357,FR202785719=,02/10/2026
232777000000.0,4295893750,US90015WAL72,99.454,16/09/2021,Issued,2.0,5.5,200000.0,500000000.0,500000000,500000000.0,16/09/2021,500000000,16/09/2021,4295893750,90015WAL7=,01/10/2026
232777000000.0,4295893750,XS2386558113,99.454,16/09/2021,Issued,2.0,5.5,200000.0,500000000.0,500000000,500000000.0,16/09/2021,500000000,16/09/2021,4295893750,TR238655811=,01/10/2026
46640114387.0,5000021791,US46625HRV41,99.784,21/07/2016,Issued,2.0,2.95,2000.0,3000000000.0,3000000000,3000000000.0,21/07/2016,3000000000,01/05/2023,5000021791,46625HRV4=,01/10/2026
232779000000.0,4295868960,US500769JQ84,99.458,20/10/2021,Issued,2.0,1.0,1000.0,3000000000.0,3000000000,3000000000.0,20/10/2021,3000000000,09/12/2021,4295868960,500769JQ8=,01/10/2026
232778000000.0,8589934339,US06048WP385,100.0,28/09/2021,Issued,2.0,1.25,1000.0,46000000.0,46000000,46000000.0,28/09/2021,46000000,03/05/2023,8589934339,06048WP38=,28/09/2026
232777000000.0,4295863513,XS2384719667,100.0,24/09/2021,Issued,2.0,1.885,200000.0,133000000.0,133000000,133000000.0,24/09/2021,133000000,20/09/2022,4295863513,CL238471966=,24/09/2026
232778000000.0,4295946698,US222213AY60,99.927,22/09/2021,Issued,2.0,0.875,1000.0,1000000000.0,1000000000,1000000000.0,22/09/2021,1000000000,10/03/2023,4295946698,222213AY6=,22/09/2026
232778000000.0,4295878071,US656029AG08,100.0,22/09/2021,Issued,2.0,1.284,200000.0,500000000.0,500000000,500000000.0,22/09/2021,500000000,09/06/2023,4295878071,656029AG0=,22/09/2026
232778000000.0,4295878071,USJ5901UAC65,100.0,22/09/2021,Issued,2.0,1.284,200000.0,500000000.0,500000000,500000000.0,22/09/2021,500000000,09/06/2023,4295878071,JP236777383=,22/09/2026
232777000000.0,4295878766,US86562MCH16,100.0,17/09/2021,Issued,2.0,1.402,200000.0,2000000000.0,2000000000,2000000000.0,17/09/2021,2000000000,08/10/2021,4295878766,86562MCH1=,17/09/2026
232777000000.0,4295878061,US86563VAY56,99.995,16/09/2021,Issued,2.0,1.35,200000.0,750000000.0,750000000,750000000.0,16/09/2021,750000000,04/08/2022,4295878061,86563VAY5=,16/09/2026
232777000000.0,4295878061,USJ7771YLJ49,99.995,16/09/2021,Issued,2.0,1.35,200000.0,750000000.0,750000000,750000000.0,16/09/2021,750000000,04/08/2022,4295878061,JP238471460=,16/09/2026
232777000000.0,4295860596,US06368FAC32,99.831,15/09/2021,Issued,2.0,1.25,2000.0,1300000000.0,1300000000,1300000000.0,15/09/2021,1300000000,20/12/2021,4295860596,06368FAC3=,15/09/2026
232777000000.0,4295860592,US0641598K52,99.995,15/09/2021,Issued,2.0,1.3,2000.0,900000000.0,900000000,900000000.0,15/09/2021,900000000,14/09/2021,4295860592,0641598K5=,15/09/2026
46640745652.0,4295878505,US60687YAG44,100.0,13/09/2016,Issued,2.0,2.839,200000.0,1000000000.0,1000000000,1000000000.0,13/09/2016,1000000000,12/10/2021,4295878505,60687YAG4=,13/09/2026
46640724079.0,5000000933,US606822AJ33,100.0,13/09/2016,Issued,2.0,2.757,200000.0,1000000000.0,1000000000,1000000000.0,13/09/2016,1000000000,17/09/2021,5000000933,606822AJ3=,13/09/2026
46640721961.0,4296424232,US500630CL00,99.12,12/09/2016,Issued,2.0,2.0,200000.0,500000000.0,500000000,500000000.0,12/09/2016,500000000,04/10/2021,4296424232,500630CL0=,12/09/2026
232777000000.0,8589934339,US06048WN638,100.0,10/09/2021,Issued,2.0,1.15,1000.0,50000000.0,50000000,50000000.0,10/09/2021,50000000,03/05/2023,8589934339,06048WN63=,10/09/2026
232777000000.0,4295862902,US89114TZG02,99.797,10/09/2021,Issued,2.0,1.25,2000.0,1400000000.0,1400000000,1400000000.0,10/09/2021,1400000000,01/03/2022,4295862902,89114TZG0=,10/09/2026
232770000000.0,4296424232,US500630DL90,99.829,09/03/2021,Issued,2.0,1.0,200000.0,500000000.0,500000000,500000000.0,09/03/2021,500000000,04/10/2021,4296424232,500630DL9=,09/09/2026
46640622690.0,4295856152,US2027A0HY82,99.703,06/09/2016,Issued,2.0,2.625,2000.0,1000000000.0,1000000000,1000000000.0,06/09/2016,1000000000,29/03/2023,4295856152,2027A0HY8=,06/09/2026
46640622632.0,4295856152,US2027A1HY65,99.703,06/09/2016,Issued,2.0,2.625,2000.0,1000000000.0,1000000000,1000000000.0,06/09/2016,1000000000,29/03/2023,4295856152,AU148545103=,06/09/2026
46640600967.0,4296543409,US25159MAS61,99.088,01/09/2016,Issued,2.0,1.875,200000.0,1100000000.0,1100000000,1100000000.0,01/09/2016,1100000000,09/12/2021,4296543409,25159MAS6=,01/09/2026
46640563360.0,4296543409,XS1482752380,99.088,01/09/2016,Issued,2.0,1.875,200000.0,1100000000.0,1100000000,1100000000.0,01/09/2016,1100000000,09/12/2021,4296543409,JP148275238=,01/09/2026
232777000000.0,5000021791,US48128G4X57,100.0,30/08/2021,Issued,2.0,1.2,1000.0,56580000.0,56580000,56580000.0,30/08/2021,56580000,01/05/2023,5000021791,48128G4X5=,28/08/2026
232776000000.0,8589934339,US06048WN224,100.0,26/08/2021,Issued,2.0,1.25,1000.0,60000000.0,60000000,60000000.0,26/08/2021,60000000,03/05/2023,8589934339,06048WN22=,26/08/2026
232777000000.0,5000038955,XS2380234323,100.0,26/08/2021,Issued,1.0,1.768,1000000.0,50000000.0,50000000,50000000.0,26/08/2021,50000000,26/08/2021,5000038955,CA238023432=,26/08/2026
46640442506.0,4295856627,US961214DC40,99.861,19/08/2016,Issued,2.0,2.7,2000.0,1000000000.0,1000000000,1000000000.0,19/08/2016,1000000000,29/03/2023,4295856627,961214DC4=,19/08/2026
232776000000.0,4295904676,US693475BB04,99.811,13/08/2021,Issued,2.0,1.15,2000.0,700000000.0,700000000,700000000.0,13/08/2021,700000000,11/08/2021,4295904676,693475BB0=,13/08/2026
46640336027.0,4296424232,XS1469469172,100.0,10/08/2016,Issued,2.0,2.18,200000.0,53000000.0,53000000,53000000.0,10/08/2016,53000000,04/10/2021,4296424232,KR146946917=,10/08/2026
232776000000.0,4296168464,US22550L2G55,99.773,09/08/2021,Issued,2.0,1.25,250000.0,1750000000.0,1750000000,1631702000.0,07/11/2022,1631702000,01/11/2022,4296168464,22550L2G5=,07/08/2026
232764000000.0,5000021791,US48128GV725,100.0,07/08/2020,Issued,2.0,1.04,1000.0,40000000.0,40000000,40000000.0,07/08/2020,40000000,01/05/2023,5000021791,48128GV72=,07/08/2026
192853000000.0,4295860592,US064159QE92,99.74,29/07/2019,Issued,2.0,2.7,2000.0,1250000000.0,1250000000,1250000000.0,29/07/2019,1250000000,16/06/2021,4295860592,064159QE9=,03/08/2026
232787000000.0,4296757902,US90014TAH41,99.273,01/02/2023,Issued,2.0,9.5,200000.0,500000000.0,500000000,500000000.0,01/02/2023,500000000,26/01/2023,4296757902,90014TAH4=,01/08/2026
232803000000.0,4296757902,XS2581381634,99.273,01/02/2023,Issued,2.0,9.5,200000.0,500000000.0,500000000,500000000.0,01/02/2023,500000000,26/01/2023,4296757902,TR258138163=,01/08/2026
15628378984.0,8589934158,US458182BY74,99.9786,05/08/1996,Issued,2.0,6.95,1000.0,200000000.0,200000000,200000000.0,05/08/1996,200000000,16/03/2023,8589934158,458182BY7=,01/08/2026
232776000000.0,5000021791,US48128G4N75,100.0,30/07/2021,Issued,2.0,1.15,1000.0,33650000.0,33650000,33650000.0,30/07/2021,33650000,01/05/2023,5000021791,48128G4N7=,30/07/2026
232776000000.0,8589934339,US06048WM721,100.0,30/07/2021,Issued,2.0,1.2,1000.0,50000000.0,50000000,50000000.0,30/07/2021,50000000,03/05/2023,8589934339,06048WM72=,30/07/2026
