RIC,Month,Year,Credit_spread
22546QAP2=,8,2015,0.01486
22546QAP2=,9,2015,0.01551
22546QAP2=,10,2015,0.01666
22546QAP2=,11,2015,0.01489
22546QAP2=,12,2015,0.01319
22546QAP2=,1,2016,0.01299
22546QAP2=,2,2016,0.01514
22546QAP2=,3,2016,0.01948
22546QAP2=,4,2016,0.01734
22546QAP2=,5,2016,0.0147
22546QAP2=,6,2016,0.01333
22546QAP2=,7,2016,0.01772
22546QAP2=,8,2016,0.01725
22546QAP2=,9,2016,0.014329999999999999
22546QAP2=,10,2016,0.0152
22546QAP2=,11,2016,0.01354
22546QAP2=,12,2016,0.01334
22546QAP2=,1,2017,0.01233
22546QAP2=,2,2017,0.01298
22546QAP2=,3,2017,0.01251
22546QAP2=,4,2017,0.01082
22546QAP2=,5,2017,0.01144
22546QAP2=,6,2017,0.01089
22546QAP2=,7,2017,0.009940000000000001
22546QAP2=,8,2017,0.008785000000000001
22546QAP2=,9,2017,0.00932
22546QAP2=,10,2017,0.0086
22546QAP2=,11,2017,0.0071400000000000005
22546QAP2=,12,2017,0.00677
22546QAP2=,1,2018,0.00766
22546QAP2=,2,2018,0.00689
22546QAP2=,3,2018,0.00902
22546QAP2=,4,2018,0.01085
22546QAP2=,5,2018,0.00893
22546QAP2=,6,2018,0.01013
22546QAP2=,7,2018,0.01133
22546QAP2=,8,2018,0.00893
22546QAP2=,9,2018,0.0106
22546QAP2=,10,2018,0.00931
22546QAP2=,11,2018,0.00964
22546QAP2=,12,2018,0.01329
22546QAP2=,1,2019,0.01442
22546QAP2=,2,2019,0.011075
22546QAP2=,3,2019,0.01021
22546QAP2=,4,2019,0.01044
22546QAP2=,5,2019,0.00816
22546QAP2=,6,2019,0.00908
22546QAP2=,7,2019,0.006925000000000001
22546QAP2=,8,2019,0.0075049999999999995
22546QAP2=,9,2019,0.008539999999999999
22546QAP2=,10,2019,0.00834
22546QAP2=,11,2019,0.00712
22546QAP2=,12,2019,0.00665
22546QAP2=,1,2020,0.0056500000000000005
22546QAP2=,2,2020,0.00634
22546QAP2=,3,2020,0.01027
22546QAP2=,4,2020,0.02313
22546QAP2=,5,2020,0.01569
22546QAP2=,6,2020,0.00983
22546QAP2=,7,2020,0.008385
22546QAP2=,8,2020,0.00653
22546QAP2=,9,2020,0.00479
22546QAP2=,10,2020,0.0069700000000000005
22546QAP2=,11,2020,0.00506
22546QAP2=,12,2020,0.0033699999999999997
22546QAP2=,1,2021,0.0034400000000000003
22546QAP2=,2,2021,0.00432
22546QAP2=,3,2021,0.00343
22546QAP2=,4,2021,0.00792
22546QAP2=,5,2021,0.0064150000000000006
22546QAP2=,6,2021,0.0034000000000000002
22546QAP2=,7,2021,0.00489
22546QAP2=,8,2021,0.0037
22546QAP2=,9,2021,0.00419
22546QAP2=,10,2021,0.00436
22546QAP2=,11,2021,0.004229999999999999
22546QAP2=,12,2021,0.00473
22546QAP2=,1,2022,0.00392
22546QAP2=,2,2022,0.00539
22546QAP2=,3,2022,0.0077599999999999995
22546QAP2=,4,2022,0.00791
22546QAP2=,5,2022,0.009559999999999999
22546QAP2=,6,2022,0.01159
22546QAP2=,7,2022,0.01487
22546QAP2=,8,2022,0.013415
22546QAP2=,9,2022,0.014995
22546QAP2=,10,2022,0.04473
22546QAP2=,11,2022,0.032
22546QAP2=,12,2022,0.040645
22546QAP2=,1,2023,0.03297
22546QAP2=,2,2023,0.0245
22546QAP2=,3,2023,0.025575
22546QAP2=,4,2023,0.022504999999999997
22546QAP2=,5,2023,0.026475
22546QAP2=,6,2023,0.019264999999999997
22546QAP2=,7,2023,0.0114
22550L2C4=,4,2020,0.02246
22550L2C4=,5,2020,0.015450000000000002
22550L2C4=,6,2020,0.010785
22550L2C4=,7,2020,0.0078
22550L2C4=,8,2020,0.00704
22550L2C4=,9,2020,0.005575
22550L2C4=,10,2020,0.006200000000000001
22550L2C4=,11,2020,0.0054199999999999995
22550L2C4=,12,2020,0.0049499999999999995
22550L2C4=,1,2021,0.004569999999999999
22550L2C4=,2,2021,0.0045000000000000005
22550L2C4=,3,2021,0.00394
22550L2C4=,4,2021,0.008655
22550L2C4=,5,2021,0.0067399999999999995
22550L2C4=,6,2021,0.0055
22550L2C4=,7,2021,0.0047799999999999995
22550L2C4=,8,2021,0.00489
22550L2C4=,9,2021,0.00522
22550L2C4=,10,2021,0.00609
22550L2C4=,11,2021,0.00553
22550L2C4=,12,2021,0.00507
22550L2C4=,1,2022,0.0055
22550L2C4=,2,2022,0.00675
22550L2C4=,3,2022,0.00692
22550L2C4=,4,2022,0.00899
22550L2C4=,5,2022,0.011075
22550L2C4=,6,2022,0.01145
22550L2C4=,7,2022,0.015439999999999999
22550L2C4=,8,2022,0.01473
22550L2C4=,9,2022,0.017055
22550L2C4=,10,2022,0.03298
22550L2C4=,11,2022,0.034545
22550L2C4=,12,2022,0.038205
22550L2C4=,1,2023,0.03476
22550L2C4=,2,2023,0.0283
22550L2C4=,3,2023,0.027585
22550L2C4=,4,2023,0.024614999999999998
22550L2C4=,5,2023,0.02607
22550L2C4=,6,2023,0.021245
22550L2C4=,7,2023,0.016295
22550L2E0=,1,2021,0.00281
22550L2E0=,2,2021,0.002985
22550L2E0=,3,2021,0.0027400000000000002
22550L2E0=,4,2021,0.00607
22550L2E0=,5,2021,0.004595
22550L2E0=,6,2021,0.0030099999999999997
22550L2E0=,7,2021,0.00182
22550L2E0=,8,2021,0.00218
22550L2E0=,9,2021,0.0029100000000000003
22550L2E0=,10,2021,0.00287
22550L2E0=,11,2021,0.00309
22550L2E0=,12,2021,0.00391
22550L2E0=,1,2022,0.00334
22550L2E0=,2,2022,0.0038599999999999997
22550L2E0=,3,2022,0.006704999999999999
22550L2E0=,4,2022,0.006845
22550L2E0=,5,2022,0.00867
22550L2E0=,6,2022,0.00941
22550L2E0=,7,2022,0.013955
22550L2E0=,8,2022,0.009995
22550L2E0=,9,2022,0.01184
22550L2E0=,10,2022,0.01788
22550L2E0=,11,2022,0.031295
22550L2E0=,12,2022,0.035315
22550L2E0=,1,2023,0.021365000000000002
22550L2E0=,2,2023,0.01806
22550L2E0=,3,2023,0.0188
22550L2E0=,4,2023,0.02437
22550L2E0=,5,2023,0.03004
22550L2E0=,6,2023,0.014155000000000001
22550L2E0=,7,2023,0.018255
22550L2F7=,8,2021,0.0034600000000000004
22550L2F7=,9,2021,0.00197
22550L2F7=,10,2021,0.00188
22550L2F7=,11,2021,0.0034000000000000002
22550L2F7=,12,2021,0.00394
22550L2F7=,1,2022,0.0038399999999999997
22550L2F7=,2,2022,0.00353
22550L2F7=,3,2022,0.00577
22550L2F7=,4,2022,0.005965
22550L2F7=,5,2022,0.0087
22550L2F7=,6,2022,0.007639999999999999
22550L2F7=,7,2022,0.00911
22550L2F7=,8,2022,0.00702
22550L2F7=,9,2022,0.009340000000000001
22550L2F7=,10,2022,0.08842
22550L2F7=,11,2022,0.030785
22550L2F7=,12,2022,0.0579
22550L2F7=,1,2023,0.03783
22550L2F7=,2,2023,0.01459
22550L2F7=,3,2023,0.017665
22550L2F7=,4,2023,0.03186
22550L2F7=,5,2023,0.03005
22550L2F7=,6,2023,0.02071
22550L2G5=,8,2021,0.00673
22550L2G5=,9,2021,0.00609
22550L2G5=,10,2021,0.00592
22550L2G5=,11,2021,0.00588
22550L2G5=,12,2021,0.0068249999999999995
22550L2G5=,1,2022,0.005775000000000001
22550L2G5=,2,2022,0.00816
22550L2G5=,3,2022,0.010284999999999999
22550L2G5=,4,2022,0.00951
22550L2G5=,5,2022,0.01335
22550L2G5=,6,2022,0.01317
22550L2G5=,7,2022,0.01469
22550L2G5=,8,2022,0.01514
22550L2G5=,9,2022,0.01906
22550L2G5=,10,2022,0.03759
22550L2G5=,11,2022,0.03301
22550L2G5=,12,2022,0.03972
22550L2G5=,1,2023,0.03194
22550L2G5=,2,2023,0.02502
22550L2G5=,3,2023,0.027365
22550L2G5=,4,2023,0.0263
22550L2G5=,5,2023,0.02437
22550L2G5=,6,2023,0.02244
22550L2G5=,7,2023,0.016585
22550L2H3=,4,2022,0.01033
22550L2H3=,5,2022,0.01153
22550L2H3=,6,2022,0.01109
22550L2H3=,7,2022,0.015795
22550L2H3=,8,2022,0.01551
22550L2H3=,9,2022,0.017285000000000002
22550L2H3=,10,2022,0.03007
22550L2H3=,11,2022,0.03473
22550L2H3=,12,2022,0.037325
22550L2H3=,1,2023,0.03292
22550L2H3=,2,2023,0.028
22550L2H3=,3,2023,0.02655
22550L2H3=,4,2023,0.02067
22550L2H3=,5,2023,0.02475
22550L2H3=,6,2023,0.02177
22550L2H3=,7,2023,0.012195000000000001
22550L2J9=,8,2022,0.01442
22550L2J9=,9,2022,0.0146
22550L2J9=,10,2022,0.024385
22550L2J9=,11,2022,0.03385
22550L2J9=,12,2022,0.039605
22550L2J9=,1,2023,0.03261
22550L2J9=,2,2023,0.02447
22550L2J9=,3,2023,0.02526
22550L2J9=,4,2023,0.023235
22550L2J9=,5,2023,0.026915
22550L2J9=,6,2023,0.01872
22550L2J9=,7,2023,0.01568
22550L2K6=,8,2022,0.01918
22550L2K6=,9,2022,0.02117
22550L2K6=,10,2022,0.03794
22550L2K6=,11,2022,0.03323
22550L2K6=,12,2022,0.03645
22550L2K6=,1,2023,0.03234
22550L2K6=,2,2023,0.02661
22550L2K6=,3,2023,0.02985
22550L2K6=,4,2023,0.02403
22550L2K6=,5,2023,0.023370000000000002
22550L2K6=,6,2023,0.02216
22550L2K6=,7,2023,0.016935
22550L2L4=,1,2023,0.034894999999999995
22550L2L4=,2,2023,0.022445
22550L2L4=,3,2023,0.02553
22550L2L4=,4,2023,0.024614999999999998
22550L2L4=,5,2023,0.02635
22550L2L4=,6,2023,0.021325
22550L2L4=,7,2023,0.013165
22550L2M2=,1,2023,0.03581
22550L2M2=,2,2023,0.02773
22550L2M2=,3,2023,0.03065
22550L2M2=,4,2023,0.024605000000000002
22550L2M2=,5,2023,0.023265
22550L2M2=,6,2023,0.02069
22550L2M2=,7,2023,0.016505
22553Q5K9=,7,2022,0.014025
22553Q5K9=,8,2022,0.0208
22553Q5K9=,9,2022,0.017845
22553Q5K9=,10,2022,0.022925
22553Q5K9=,11,2022,0.037245
22553Q5K9=,12,2022,0.036324999999999996
22553Q5K9=,1,2023,0.034835000000000005
22553Q5K9=,2,2023,0.034955
22553Q5K9=,3,2023,0.032225000000000004
22553Q5K9=,4,2023,0.056830000000000006
22553Q5K9=,5,2023,0.054404999999999995
22553Q5K9=,6,2023,0.043015
22553Q5K9=,7,2023,0.026430000000000002
22553Q7H4=,7,2022,0.019915000000000002
22553Q7H4=,8,2022,0.02222
22553Q7H4=,9,2022,0.019104999999999997
22553Q7H4=,10,2022,0.023035
22553Q7H4=,11,2022,0.036355
22553Q7H4=,12,2022,0.036975
22553Q7H4=,1,2023,0.035085000000000005
22553Q7H4=,2,2023,0.03545
22553Q7H4=,3,2023,0.032635
22553Q7H4=,4,2023,0.06236
22553Q7H4=,5,2023,0.061195
22553Q7H4=,6,2023,0.043395
22553Q7H4=,7,2023,0.028615
25159MAQ0=,9,2015,0.0055899999999999995
25159MAQ0=,10,2015,0.00558
25159MAQ0=,11,2015,0.00558
25159MAQ0=,12,2015,0.00554
25159MAQ0=,1,2016,0.0054800000000000005
25159MAQ0=,2,2016,0.00556
25159MAQ0=,3,2016,0.00694
25159MAQ0=,4,2016,0.00592
25159MAQ0=,5,2016,0.0055
25159MAQ0=,6,2016,0.00475
25159MAQ0=,7,2016,0.00445
25159MAQ0=,8,2016,0.004569999999999999
25159MAQ0=,9,2016,0.00409
25159MAQ0=,10,2016,0.00435
25159MAQ0=,11,2016,0.00418
25159MAQ0=,12,2016,0.004739999999999999
25159MAQ0=,1,2017,0.00449
25159MAQ0=,2,2017,0.00541
25159MAQ0=,3,2017,0.0057599999999999995
25159MAQ0=,4,2017,0.00516
25159MAQ0=,5,2017,0.00556
25159MAQ0=,6,2017,0.005475000000000001
25159MAQ0=,7,2017,0.00631
25159MAQ0=,8,2017,0.004475
25159MAQ0=,9,2017,0.0053950000000000005
25159MAQ0=,10,2017,0.00517
25159MAQ0=,11,2017,0.00476
25159MAQ0=,12,2017,0.0046
25159MAQ0=,1,2018,0.00543
25159MAQ0=,2,2018,0.00511
25159MAQ0=,3,2018,0.004229999999999999
25159MAQ0=,4,2018,0.004229999999999999
25159MAQ0=,5,2018,0.00482
25159MAQ0=,6,2018,0.005145
25159MAQ0=,7,2018,0.004744999999999999
25159MAQ0=,8,2018,0.004710000000000001
25159MAQ0=,9,2018,0.004765
25159MAQ0=,10,2018,0.00443
25159MAQ0=,11,2018,0.0041600000000000005
25159MAQ0=,12,2018,0.00425
25159MAQ0=,1,2019,0.00422
25159MAQ0=,2,2019,0.00483
25159MAQ0=,3,2019,0.00494
25159MAQ0=,4,2019,0.0054
25159MAQ0=,5,2019,0.0042450000000000005
25159MAQ0=,6,2019,0.00373
25159MAQ0=,7,2019,0.00472
25159MAQ0=,8,2019,0.0030800000000000003
25159MAQ0=,9,2019,0.0037
25159MAQ0=,10,2019,0.0026899999999999997
25159MAQ0=,11,2019,0.00394
25159MAQ0=,12,2019,0.00375
25159MAQ0=,1,2020,0.00309
25159MAQ0=,2,2020,0.0032500000000000003
25159MAQ0=,3,2020,0.0046700000000000005
25159MAQ0=,4,2020,0.00747
25159MAQ0=,5,2020,0.00817
25159MAQ0=,6,2020,0.005435
25159MAQ0=,7,2020,0.00488
25159MAQ0=,8,2020,0.00409
25159MAQ0=,9,2020,0.0046099999999999995
25159MAQ0=,10,2020,0.00376
25159MAQ0=,11,2020,0.00334
25159MAQ0=,12,2020,0.0031200000000000004
25159MAQ0=,1,2021,0.0031599999999999996
25159MAQ0=,2,2021,0.002865
25159MAQ0=,3,2021,0.0029700000000000004
25159MAQ0=,4,2021,0.0032300000000000002
25159MAQ0=,5,2021,0.00234
25159MAQ0=,6,2021,0.0024999999999999996
25159MAQ0=,7,2021,0.00243
25159MAQ0=,8,2021,0.00268
25159MAQ0=,9,2021,0.00251
25159MAQ0=,10,2021,0.002115
25159MAQ0=,11,2021,0.00214
25159MAQ0=,12,2021,0.00248
25159MAQ0=,1,2022,0.0025700000000000002
25159MAQ0=,2,2022,0.00262
25159MAQ0=,3,2022,0.0032300000000000002
25159MAQ0=,4,2022,0.00315
25159MAQ0=,5,2022,0.003115
25159MAQ0=,6,2022,0.0025700000000000002
25159MAQ0=,7,2022,0.003105
25159MAQ0=,8,2022,0.00381
25159MAQ0=,9,2022,0.00412
25159MAQ0=,10,2022,0.0049
25159MAQ0=,11,2022,0.00595
25159MAQ0=,12,2022,0.004614999999999999
25159MAQ0=,1,2023,0.00462
25159MAQ0=,2,2023,0.004495000000000001
25159MAQ0=,3,2023,0.00407
25159MAQ0=,4,2023,0.004574999999999999
25159MAQ0=,5,2023,0.0038799999999999998
25159MAQ0=,6,2023,0.003325
25159MAQ0=,7,2023,0.00396
25159MAS6=,8,2016,0.0036499999999999996
25159MAS6=,9,2016,0.0036499999999999996
25159MAS6=,10,2016,0.00373
25159MAS6=,11,2016,0.00385
25159MAS6=,12,2016,0.00448
25159MAS6=,1,2017,0.0049
25159MAS6=,2,2017,0.00517
25159MAS6=,3,2017,0.0052499999999999995
25159MAS6=,4,2017,0.00523
25159MAS6=,5,2017,0.00477
25159MAS6=,6,2017,0.0052049999999999996
25159MAS6=,7,2017,0.00613
25159MAS6=,8,2017,0.0049
25159MAS6=,9,2017,0.00561
25159MAS6=,10,2017,0.0053
25159MAS6=,11,2017,0.004569999999999999
25159MAS6=,12,2017,0.00424
25159MAS6=,1,2018,0.004200000000000001
25159MAS6=,2,2018,0.0038399999999999997
25159MAS6=,3,2018,0.0036100000000000004
25159MAS6=,4,2018,0.00407
25159MAS6=,5,2018,0.00407
25159MAS6=,6,2018,0.00482
25159MAS6=,7,2018,0.004765
25159MAS6=,8,2018,0.00465
25159MAS6=,9,2018,0.004540000000000001
25159MAS6=,10,2018,0.00432
25159MAS6=,11,2018,0.00398
25159MAS6=,12,2018,0.00387
25159MAS6=,1,2019,0.00413
25159MAS6=,2,2019,0.00475
25159MAS6=,3,2019,0.00475
25159MAS6=,4,2019,0.0054
25159MAS6=,5,2019,0.00429
25159MAS6=,6,2019,0.0036100000000000004
25159MAS6=,7,2019,0.00482
25159MAS6=,8,2019,0.0025700000000000002
25159MAS6=,9,2019,0.00345
25159MAS6=,10,2019,0.0027
25159MAS6=,11,2019,0.00412
25159MAS6=,12,2019,0.00419
25159MAS6=,1,2020,0.0031200000000000004
25159MAS6=,2,2020,0.0030600000000000002
25159MAS6=,3,2020,0.0048400000000000006
25159MAS6=,4,2020,0.0073100000000000005
25159MAS6=,5,2020,0.008425
25159MAS6=,6,2020,0.005865
25159MAS6=,7,2020,0.00616
25159MAS6=,8,2020,0.00429
25159MAS6=,9,2020,0.003435
25159MAS6=,10,2020,0.0036699999999999997
25159MAS6=,11,2020,0.00304
25159MAS6=,12,2020,0.00319
25159MAS6=,1,2021,0.002925
25159MAS6=,2,2021,0.00264
25159MAS6=,3,2021,0.00216
25159MAS6=,4,2021,0.0023899999999999998
25159MAS6=,5,2021,0.002
25159MAS6=,6,2021,0.0020299999999999997
25159MAS6=,7,2021,0.0022199999999999998
25159MAS6=,8,2021,0.00217
25159MAS6=,9,2021,0.0021999999999999997
25159MAS6=,10,2021,0.00232
25159MAS6=,11,2021,0.00214
25159MAS6=,12,2021,0.00212
25159MAS6=,1,2022,0.00214
25159MAS6=,2,2022,0.00206
25159MAS6=,3,2022,0.00232
25159MAS6=,4,2022,0.0023
25159MAS6=,5,2022,0.00273
25159MAS6=,6,2022,0.00213
25159MAS6=,7,2022,0.0032500000000000003
25159MAS6=,8,2022,0.004059999999999999
25159MAS6=,9,2022,0.00452
25159MAS6=,10,2022,0.00533
25159MAS6=,11,2022,0.0059299999999999995
25159MAS6=,12,2022,0.0054
25159MAS6=,1,2023,0.0052499999999999995
25159MAS6=,2,2023,0.0048000000000000004
25159MAS6=,3,2023,0.00483
25159MAS6=,4,2023,0.004395
25159MAS6=,5,2023,0.004005
25159MAS6=,6,2023,0.004569999999999999
25159MAS6=,7,2023,0.00517
25159MAU1=,8,2017,0.005180000000000001
25159MAU1=,9,2017,0.00544
25159MAU1=,10,2017,0.00424
25159MAU1=,11,2017,0.0036899999999999997
25159MAU1=,12,2017,0.00389
25159MAU1=,1,2018,0.00397
25159MAU1=,2,2018,0.003685
25159MAU1=,3,2018,0.00373
25159MAU1=,4,2018,0.00404
25159MAU1=,5,2018,0.00373
25159MAU1=,6,2018,0.00432
25159MAU1=,7,2018,0.00432
25159MAU1=,8,2018,0.004200000000000001
25159MAU1=,9,2018,0.004540000000000001
25159MAU1=,10,2018,0.00422
25159MAU1=,11,2018,0.00438
25159MAU1=,12,2018,0.00456
25159MAU1=,1,2019,0.00459
25159MAU1=,2,2019,0.00509
25159MAU1=,3,2019,0.00509
25159MAU1=,4,2019,0.00533
25159MAU1=,5,2019,0.00462
25159MAU1=,6,2019,0.004365000000000001
25159MAU1=,7,2019,0.005084999999999999
25159MAU1=,8,2019,0.00321
25159MAU1=,9,2019,0.0030299999999999997
25159MAU1=,10,2019,0.00219
25159MAU1=,11,2019,0.00375
25159MAU1=,12,2019,0.00385
25159MAU1=,1,2020,0.00285
25159MAU1=,2,2020,0.00311
25159MAU1=,3,2020,0.00443
25159MAU1=,4,2020,0.00676
25159MAU1=,5,2020,0.00791
25159MAU1=,6,2020,0.0051199999999999996
25159MAU1=,7,2020,0.00483
25159MAU1=,8,2020,0.00408
25159MAU1=,9,2020,0.00391
25159MAU1=,10,2020,0.00401
25159MAU1=,11,2020,0.00336
25159MAU1=,12,2020,0.00425
25159MAU1=,1,2021,0.00349
25159MAU1=,2,2021,0.00255
25159MAU1=,3,2021,0.00174
25159MAU1=,4,2021,0.00275
25159MAU1=,5,2021,0.00206
25159MAU1=,6,2021,0.00287
25159MAU1=,7,2021,0.00196
25159MAU1=,8,2021,0.00196
25159MAU1=,9,2021,0.0023100000000000004
25159MAU1=,10,2021,0.00175
25159MAU1=,11,2021,0.00223
25159MAU1=,12,2021,0.00255
25159MAU1=,1,2022,0.0032700000000000003
25159MAU1=,2,2022,0.00281
25159MAU1=,3,2022,0.002955
25159MAU1=,4,2022,0.0035199999999999997
25159MAU1=,5,2022,0.0034999999999999996
25159MAU1=,6,2022,0.0031999999999999997
25159MAU1=,7,2022,0.00368
25159MAU1=,8,2022,0.00509
25159MAU1=,9,2022,0.00435
25159MAU1=,10,2022,0.005209999999999999
25159MAU1=,11,2022,0.00598
25159MAU1=,12,2022,0.005209999999999999
25159MAU1=,1,2023,0.00522
25159MAU1=,2,2023,0.005
25159MAU1=,3,2023,0.00487
25159MAU1=,4,2023,0.00509
25159MAU1=,5,2023,0.00409
25159MAU1=,6,2023,0.00503
25159MAU1=,7,2023,0.00472
25159MAV9=,8,2018,0.00449
25159MAV9=,9,2018,0.0044399999999999995
25159MAV9=,10,2018,0.00452
25159MAV9=,11,2018,0.0037199999999999998
25159MAV9=,12,2018,0.003915
25159MAV9=,1,2019,0.0036499999999999996
25159MAV9=,2,2019,0.004229999999999999
25159MAV9=,3,2019,0.00385
25159MAV9=,4,2019,0.00397
25159MAV9=,5,2019,0.00362
25159MAV9=,6,2019,0.0036100000000000004
25159MAV9=,7,2019,0.0036899999999999997
25159MAV9=,8,2019,0.00397
25159MAV9=,9,2019,0.00362
25159MAV9=,10,2019,0.00366
25159MAV9=,11,2019,0.0035900000000000003
25159MAV9=,12,2019,0.0032300000000000002
25159MAV9=,1,2020,0.0033099999999999996
25159MAV9=,2,2020,0.0032500000000000003
25159MAV9=,3,2020,0.0034400000000000003
25159MAV9=,4,2020,0.00564
25159MAV9=,5,2020,0.0050100000000000006
25159MAV9=,6,2020,0.00502
25159MAV9=,7,2020,0.00378
25159MAV9=,8,2020,0.00311
25159MAV9=,9,2020,0.0029899999999999996
25159MAV9=,10,2020,0.00264
25159MAV9=,11,2020,0.0026899999999999997
25159MAV9=,12,2020,0.00196
25159MAV9=,1,2021,0.0025599999999999998
25159MAV9=,2,2021,0.00185
25159MAV9=,3,2021,0.0023499999999999997
25159MAV9=,4,2021,0.00216
25159MAV9=,5,2021,0.00201
25159MAV9=,6,2021,0.00192
25159MAV9=,7,2021,0.00214
25159MAV9=,8,2021,0.0021000000000000003
25159MAV9=,9,2021,0.00149
25159MAV9=,10,2021,0.001765
25159MAV9=,11,2021,0.00168
25159MAV9=,12,2021,0.002045
25159MAV9=,1,2022,0.001585
25159MAV9=,2,2022,0.00223
25159MAV9=,3,2022,0.004229999999999999
25159MAV9=,4,2022,0.004035
25159MAV9=,5,2022,0.0035199999999999997
25159MAV9=,6,2022,0.0023150000000000002
25159MAV9=,7,2022,0.00336
25159MAV9=,8,2022,0.0024000000000000002
25159MAV9=,9,2022,0.00275
25159MAV9=,10,2022,0.004
25159MAV9=,11,2022,0.00387
25159MAV9=,12,2022,0.000555
25159MAV9=,1,2023,0.001955
25159MAV9=,2,2023,0.00383
25159MAV9=,3,2023,0.00426
25159MAV9=,4,2023,0.00434
25159MAV9=,5,2023,0.00297
25159MAV9=,6,2023,0.002
25159MAV9=,7,2023,0.006314999999999999
25159MAW7=,8,2018,0.00492
25159MAW7=,9,2018,0.00483
25159MAW7=,10,2018,0.0049099999999999994
25159MAW7=,11,2018,0.00426
25159MAW7=,12,2018,0.00465
25159MAW7=,1,2019,0.004954999999999999
25159MAW7=,2,2019,0.0053100000000000005
25159MAW7=,3,2019,0.0051199999999999996
25159MAW7=,4,2019,0.00515
25159MAW7=,5,2019,0.00492
25159MAW7=,6,2019,0.0046099999999999995
25159MAW7=,7,2019,0.004805
25159MAW7=,8,2019,0.00426
25159MAW7=,9,2019,0.0036499999999999996
25159MAW7=,10,2019,0.0034600000000000004
25159MAW7=,11,2019,0.0036899999999999997
25159MAW7=,12,2019,0.0034799999999999996
25159MAW7=,1,2020,0.00368
25159MAW7=,2,2020,0.0031200000000000004
25159MAW7=,3,2020,0.00355
25159MAW7=,4,2020,0.00664
25159MAW7=,5,2020,0.005945
25159MAW7=,6,2020,0.00605
25159MAW7=,7,2020,0.00486
25159MAW7=,8,2020,0.00453
25159MAW7=,9,2020,0.0035399999999999997
25159MAW7=,10,2020,0.00347
25159MAW7=,11,2020,0.0031599999999999996
25159MAW7=,12,2020,0.0026100000000000003
25159MAW7=,1,2021,0.00272
25159MAW7=,2,2021,0.0023499999999999997
25159MAW7=,3,2021,0.00152
25159MAW7=,4,2021,0.00188
25159MAW7=,5,2021,0.00185
25159MAW7=,6,2021,0.0021000000000000003
25159MAW7=,7,2021,0.0022700000000000003
25159MAW7=,8,2021,0.00132
25159MAW7=,9,2021,0.00197
25159MAW7=,10,2021,0.00109
25159MAW7=,11,2021,0.00163
25159MAW7=,12,2021,0.00162
25159MAW7=,1,2022,0.00304
25159MAW7=,2,2022,0.0028000000000000004
25159MAW7=,3,2022,0.00221
25159MAW7=,4,2022,0.0022700000000000003
25159MAW7=,5,2022,0.003125
25159MAW7=,6,2022,0.0027
25159MAW7=,7,2022,0.003135
25159MAW7=,8,2022,0.0034999999999999996
25159MAW7=,9,2022,0.0051199999999999996
25159MAW7=,10,2022,0.00493
25159MAW7=,11,2022,0.00638
25159MAW7=,12,2022,0.00534
25159MAW7=,1,2023,0.005520000000000001
25159MAW7=,2,2023,0.006
25159MAW7=,3,2023,0.00615
25159MAW7=,4,2023,0.00645
25159MAW7=,5,2023,0.005775000000000001
25159MAW7=,6,2023,0.0063300000000000006
25159MAW7=,7,2023,0.005645000000000001
25159MAX5=,8,2019,0.00379
25159MAX5=,9,2019,0.0036899999999999997
25159MAX5=,10,2019,0.00366
25159MAX5=,11,2019,0.0036699999999999997
25159MAX5=,12,2019,0.00366
25159MAX5=,1,2020,0.00412
25159MAX5=,2,2020,0.0041600000000000005
25159MAX5=,3,2020,0.007209999999999999
25159MAX5=,4,2020,0.00966
25159MAX5=,5,2020,0.00958
25159MAX5=,6,2020,0.009899999999999999
25159MAX5=,7,2020,0.00993
25159MAX5=,8,2020,0.00433
25159MAX5=,9,2020,0.004595
25159MAX5=,10,2020,0.00493
25159MAX5=,11,2020,0.0025700000000000002
25159MAX5=,12,2020,0.00245
25159MAX5=,1,2021,0.00236
25159MAX5=,2,2021,0.00213
25159MAX5=,3,2021,0.001695
25159MAX5=,4,2021,0.001585
25159MAX5=,5,2021,0.00173
25159MAX5=,6,2021,0.00171
25159MAX5=,7,2021,0.00178
25159MAX5=,8,2021,0.00193
25159MAX5=,9,2021,0.00189
25159MAX5=,10,2021,0.001995
25159MAX5=,11,2021,0.00175
25159MAX5=,12,2021,0.00198
25159MAX5=,1,2022,0.00164
25159MAX5=,2,2022,0.001645
25159MAX5=,3,2022,0.0021000000000000003
25159MAX5=,4,2022,0.0018
25159MAX5=,5,2022,0.00193
25159MAX5=,6,2022,0.00186
25159MAX5=,7,2022,0.00155
25159MAX5=,8,2022,0.002435
25159MAX5=,9,2022,0.00287
25159MAX5=,10,2022,0.0032700000000000003
25159MAX5=,11,2022,0.00407
25159MAX5=,12,2022,0.00283
25159MAX5=,1,2023,0.0032500000000000003
25159MAX5=,2,2023,0.0029500000000000004
25159MAX5=,3,2023,0.004739999999999999
25159MAX5=,4,2023,0.002305
25159MAX5=,5,2023,0.001565
25159MAX5=,6,2023,0.00098
25159MAX5=,7,2023,0.003725
25159MAY3=,8,2019,0.0045000000000000005
25159MAY3=,9,2019,0.004399999999999999
25159MAY3=,10,2019,0.004370000000000001
25159MAY3=,11,2019,0.00438
25159MAY3=,12,2019,0.0031999999999999997
25159MAY3=,1,2020,0.0035700000000000003
25159MAY3=,2,2020,0.0037199999999999998
